21750227,SRNE
21743936,HEXO NCNNF TAP
21737470,ARKG PATH PSTI QSI
21723990,ENPH FSLR RUN
21726221,T
21723989,TTD
21724224,GE SNDL TSLA
21708154,MARA RIOT
21703607,DIS
21697831,GME
21691235,BABA
21686949,CGC SPRWF TSX:WEED TSX:FIRE
21684947,ARKK ARKW COIN GBTC MARA RIOT
21669297,CRWD
21646736,MARA RIOT
21629145,WISH
21611813,
21609521,PYPL
21606644,GME
21582185,MSTR SQ TSLA
21568566,F RUN
21553000,ROKU
21540293,
21518290,HTBX
21510513,MVIS
21451548,QS
21436172,
21394805,CAN COIN EBON ETH JPM MARA MSTR RIOT TSLA
21374423,
21372223,ETH NVDA
21366760,SNDL
21360119,ARKQ ARKW PDD SPFR VUZI ZM
21325004,F
21311454,COIN MSFT
21293255,
21283686,
21269865,ARKK TSLA VWAGY
21263081,VSTM
21250479,
21250003,
21247061,AAPL ACB AON ATUS DISH HD KSS NFLX NIO VIAC
21235220,EBAY PYPL
21198236,SQ
21167900,AMZN LVMUY TSLA
21154208,TLRY
21086743,
21084887,
21081362,COIN NDAQ
21064768,
21052853,TSLA
21051050,
21041762,UBER
21006293,SQ
20927037,
20921269,SPY
20893612,DKNG
20891195,ACB APHA CBWTF TLRY
20881510,F NIO TSLA
20878618,ABNB AMD AMZN ARKK BA CNBS DIS DKNG GE GOOG GOOGL LEN LVS MAR NVDA PLTR RBLX SBUX TAN TLRY TSLA UBER ZM
20843534,BTI CRON MO OGI PM
20815163,DKNG PENN
20785107,
20783479,AAPL AMZN NFLX
20782662,
20763053,
20751728,F GM STLA TSLA
20727471,NVDA
20730464,SKLZ
20714353,AAPL AMGN BA BX DIA DIS IBM JNJ NKE QQQ SPY
20708478,FSR
20695802,
20691085,AAPL ALXN DIA ILMN MU NFLX NVDA QQQ SPY TSLA
20674260,
20660321,
20659013,
20658433,
20650331,AMC AMD BIDU DIA GME NTES NVDA QQQ SPY TSM WBA XLNX
20634177,
20628811,PINS TGT
20628037,BBKCF BTBT COIN EBON LGHL MARA MSTR RIOT SOS VYGVF
20611251,
20587470,GME
20577795,
20562243,
21910784,AAPL GOOG GOOGL
21915901,F GM TSLA
21899474,BABA
21879942,COIN
21878991,TLRY
21873720,AMZN
21869123,AMC AMZN GME MSFT OSAT SPCE TSLA
21859114,GME
21852806,FB GOOG GOOGL
21824042,
21778382,
21815422,BABA PDD
21806659,TSLA
21799297,CCIV TSLA
21773355,CPNG
21766225,CROX DASH F
21764366,AMZN
21751335,LI TSLA XPEV
21740810,MSTR
21736390,RKT
21723833,GS BRPHF
21673240,DKNG PDYPY PENN RSI
21704652,
21698191,COIN
21687688,AAL
21683149,PLUG
21666430,BTCM
21672635,LYV TDC UPST
21664443,DASH NVDA ZM
21651113,NVDA
21647825,MSTR
21629500,HITI
21380454,
21628614,UTME
21614845,
21591772,TSLA
21589352,TRCH
21576368,BABA BIIB DKNG MRO OXY SPY TSLA VRTX XOM QQQ DIA
21560657,AMC BB CLF CLNE CLOV CRSR GME SENS UWMC WISH WKHS WOOF
21556265,SPCE
21551649,WISH
21533680,CHWY
21470355,CLOV
21439104,CLXPF CMPS FTRPF MNMD MSSTF PSY TRUFF TSXV:NUMI CSE:FTRP CSE:SILO CSE:MSET
21434141,AMC GME
21425915,
21416859,CLOV
21398415,AACG CANG EXPR KOSS MOXC NAKD OSTK PETS POSH PVH RIDE WKHS
21380880,
21374677,BA
21360416,MARA
21334706,CBOE
21340996,AAPL
21324812,AQMS
21315703,F NVDA PDD
21303707,NNDM
21285898,ABNB BKR CCL EIX NCLH NUE RCL SPY DIA QQQ
21283485,AMC GME TSLA
21264674,AMZN GOOG GOOGL ROKU
21260978,
21250679,TSLA
21231675,
21230437,TSLA
21217054,CGC SQBG TSX:WEED
21196504,SQ
21193064,AAPL FB GOOGL
21175463,AAPL
21168457,FSR TSLA
21167968,TSLA
21156306,DISCA DISCB DISCK T
21125744,TSLA
21125707,BABA
21099670,AAPL AMZN FB GOOGL NFLX
21051620,FB MA PYPL TSLA V
21036902,AMD INTC
21036227,ACB
21011933,CCXI
20994636,ETSY
20999537,AMZN FB GOOG GOOGL JMIA MSFT
20980042,AAPL AMZN FB GOOG GOOGL NFLX
20961243,GM PLUG
20955908,
20793316,CAPA DKNG FSR GNPK HNHPF MGA MP
20872226,CS DISCA VIAC
20889271,TAN
20855650,AMC AMZN BB CAG GME NOK TSLA
20805490,API ARKK ARKW COIN DOCU IONS IRDM JD MASS NIU NVDA PATH PCAR PDD PHR PSTG PSTI PYPL ROKU RXRX SHOP SI SPFR SQ SYRS TCEHY TDOC TREE TSLA TSM TSP XLNX ZY
20800144,AMD AMZN BIDU DIA MNST NIO QCOM QQQ SBUX SPY
20798783,SHOP
20793482,SNDL
20780361,
20733202,CHWY DOCU DPZ NFLX PTON ZM
20696322,ACIC ARKF ARKK ARKQ ARKW ARKX AVAV BEAM BLI CMLF COIN DDD EXAS ICE JD MASS NFLX NVDA NVS OPEN PCAR PDD PHR PSTG PTON REGN RHHBY RTP RXRX SNPS SPCE SPFR TREE TSM TSP U WKHS XLNX
20685080,AAPL
20682697,ZNGA
20679034,AMZN CLNE FSLR
20621155,FB SNAP TWTR
20601996,
20577073,
20561415,CMPS MMEDF MYCOF
21918916,XELA
21903687,AMZN CMCSA
21895627,NIO
21899705,AMC GME NOK
21896470,AAPL FB
21882339,TSLA
21879923,TSLA
21883786,ACB
21876943,BABA
21875388,BABA COIN JAGX
21869454,BRK-A BRK-B BYDDF LI NIO TSLA XPEV
21863603,CCL
21860106,AAPL AMZN TSLA
21823165,
21821376,AMC AMD CLOV DNUT GME MU PLTR SPCE SPY WISH
21814829,BLIN
21814842,PTON
21810519,AAPL
21809185,NVDA
21788995,
21790740,TLRY
21787095,GM PLUG
21759539,
21767579,COIN TSLA
21768686,BMWYY BYDDF DMLRY NIO TSLA VWAGY XPEV
21771311,NTLA
21767949,MARA RIOT
21763519,VERB
21745228,
21749918,MSFT
21707591,PYPL
21697452,BABA
21689634,NNDM
21644268,TSLA
21626635,DOCU
21613050,AMZN FB GOOGL
21600279,TSLA
21582799,
21584144,KO
21550281,TSLA
21534387,ZM
21532019,AMC MARA MSTR RIOT TSLA WEN
21517281,KMPH
21491338,MNMD
21477446,
21456093,AMZN SPCE
21447209,GM PTON V
21431059,WFC
21422449,PSTH
21396355,
21415409,AMC BB KOSS
21393516,SRNE
21368246,OEG
21364691,ENLC TELL TGA
21346764,GLDB
21313647,MSTR TSLA
21311273,AAPL COIN PYPL SQ
21271800,COIN GS
21258055,TSLA
21251003,DHI LEN TOL
21250222,ARKG ARKK IOVA
21222772,COIN
21189638,
21179301,CVX
21157508,ABNB
21132090,NIO
21127468,HD
21124031,NIO SQ TSLA
21122498,
21099844,TSLA
21090983,SONM
21065624,ACB HEXO OGI VFF
21062777,X
21031034,CUT WOOD
20796957,
21014356,NFLX ROKU
20961882,AYX PLTR
20946599,
20942221,
20923689,
20919685,BTC FTCV FTOC MILE PAYA TBBK FTAC
20872189,DIV JEPI KBWD
20854217,
20847200,CLOV
20841654,
20839835,AMD INTC
20762794,ARKK ARKW BEAM COIN DDD DKNG DOCU HUBS IONS IRDM MASS NIU NVDA OKTA PCAR PDD PHR PSTG PSTI PYPL ROKU RXRX SKLZ SPFR SQ SYRS TCEHY TMO TREE
20762276,COIN FB SQ
20738863,TSLA
20727635,AAPL TSLA
20708994,EGHT FIVN RNG TWLO WFH ZM
20660634,SIX
20662001,BHP FCX SCCO
20648462,GM HMC MSFT WMT
20621085,CCHWF HEXO MEDIF TAP TSX:HEXO TSXV:ENW
20621450,COIN FTCV PYPL SQ VYGVF
20592345,
20592245,ALK BA BABA LUV
20574287,
20554959,AAPL AMZN DOCU FB GOOG GOOGL LEVI NFLX NDX
21904157,ALGN AMZN BIDU BIIB CSX DIA NVDA PLTR QQQ SPY TSLA XPEV
21900448,ACB
21860790,TSLA
21878717,NEGG
21854209,
21859777,AAPL HNHPF TSM
21863683,CRWD DOCU SHOP
21850578,NIO LI
21831829,SPY
21778429,
21756294,AAPL AON BAC KO MNST VZ WFC BRKA BRKB
21823178,COIN JPM
21803900,
21815937,COIN
21810948,MARA RIOT
21801920,CCIV CUEN MU
21771070,F
21771033,DASH
21768877,PLUG
21751005,MMAT
21728088,AAPL DIS NFLX
21729204,CMCSA ROKU VIAC
21727656,
21726193,NFLX
21724744,ACB
21722247,MSFT
21709266,AAPL
21707113,BBBY
21692288,TWTR
21678640,ARKF ARKK ARKW COIN GBTC PSTG QSI TSLA
21673263,CMCSA WWE
21670463,OCGN
21671342,UPWK
21658992,
21636882,AAL DAL
21618199,
21615552,TSLA
21608983,NVDA
21591321,RUN
21553899,GME TSLA
21556083,AAPL CSCO DIA DIS EBAY FB NFLX QQQ SPY TWTR CRSR
21539861,HEXO
21530304,BBBY
21509609,CLOV FCEL PLUG ZM
21455077,FB
21453186,DOCU
21427473,XLE
21427337,AMC WFC WKHS
21396753,AAPL AMC AMZN BKNG FNY GME PEJ SFYF SOFI TSLA
21394311,AMC BB EXPR GME RKT
21387467,FB
21382237,AMZN
21370592,BBW
21363985,AMC BB GME PLUG VTNR
21333114,ARKK ARKW MASS OKTA SYRS TDOC TSLA ZM
21325974,TWLO
21291865,
21279777,AMZN DIS NFLX
21271789,
21270361,STX TSLA WDC
21266338,CSCW EGHT GVP INPX MARA MVIS MYSZ PHUN RESN RIOT SEMR SPI
16412908,
21247222,DPZ
21233907,ABNB CSCO T
21205810,AMD DIA DIS ENPH FB HD INTC KMX MSFT PGR QQQ SPY TGT UAA
21160467,KOS
21145124,AAPL ARKW GOOGL TTD
21119691,
21110159,ACRDF CGC
21108812,GTBIF CSE:GTII
21104030,NIO XPEV
21063244,AMAT AMD NVDA SOXX XLI
21036625,MA V
21021448,APDN AVCNF CNBS CNBX CNTMF CS GTBIF GWPH HITIF IIPR JAZZ JUSHF LOWLF MJ MMNFF MSOS MSRT ORVRD PLNHF POSAF SMG SNDL SPY TCNNF THCX TLRY YOLO ZLDAF APHA CSE:AAWH CSE:JUSH TSXV:HITI CSE:TRUL CSE:TIUM CSE:GTII TSXV:KO CSE:LOWL CSE:PBIT CSE:PLTH CSE:MMEN CSE:ACRG ACRGF EDXC
21016879,TSLA
20959811,JPM
20961215,MU
20947900,
20945379,
20919542,AMBO FIZZ REV
20891113,
20883029,BK MSTR
20865132,ROKU
20847185,HEXO
20828681,DB SFTBY WCAGY WRCDF
20809307,
20817471,SDS SH SPXU
20815510,OCGN
20806576,
20797513,SPG
20793769,ETSY
20790122,GS JPM MS
20778777,CLABF CMPS MMEDF NMDBF PHRRF SHRMF
20732650,DKNG GMVHY MGM PDYPY PENN
20733819,CCL COIN DIA DISH HAL MSFT NCLH NFLX ORCL QQQ SPY TSLA
20695236,ACN CRM HUBS
20712447,ENPH NOVA PLUG RUN
20679697,
20655482,COIN GS
20636843,ALB
21914473,CARV
21913393,F
21909537,ARKF ARKK ARKW COIN PATH ROKU SNAP TCEHY TWTR
21902816,AMZN SPCE TSLA
21903822,CARV
21901093,COIN
21874772,
21884816,AMD AMZN BIIB CCL CGC DIA KMX ORCL QQQ SPY TLRY XLNX
21849434,AMZN COIN EBAY WMT
21830418,GBTC GDLC
21829052,GRAMF MRCQF
21802314,AMC BB CLOV GME RKT WEN
21806302,MU
21801864,AMD GOOG GOOGL INTC TSLA
21792744,UPST
21786280,MARA RIOT
21783953,MU PLUG RBLX
21769731,CRON
21768440,LOW
21758272,TSLA
21758015,AMC GME MRIN SOFI WKHS
21748462,AVXL
21747769,RSLS
21745387,AUY
21729005,ABBV DIA FDX KMX NFLX NKE QQQ SPCE SPY WAT WFC
21707177,AFRM
21699713,JPM GBTC
21681107,
21687418,SPCE
21686008,
21677585,
21669723,PFE SPY
21669470,ZM
21667143,NYMT
21651064,UBER
21650023,ENPH
21648297,AAPL AMZN ARVL FSR GM GOEV GOOGL RIDE TSLA VWAGY
21638582,BBBY BYND CLNE WEN
21630022,DOCU
21630889,ADBE DIA GE GS INTC QQQ SPY WBA
21628620,INTC NVDA
21621602,COIN FB
21590423,TSLA
21591278,NKE
21562256,MSTR TSLA
21574460,BABA
21553902,RIDE
21544761,NVDA
21543710,STX TSLA WDC
21524836,SI
21481722,GME
21446559,COIN
21430488,AHT
21411890,AMZN DASH UBER
21386981,SOFI
21365787,EXPE TRIP
21317240,
21338665,PLTR
21334098,
21328987,AQMS DM EDRY EH JAN JELD NKLA SPCE TITN VIEW YELL ZEV
21253896,SPY
21237940,MSTR
21201241,TSLA
21163563,TME
21133168,BFARF BTCS DMGGF EQOS MSTR SQ TSLA
21135197,ACB ACRDF ALEAF CCHWF CNBS CURLF CWBHF FLGC FLOOF GTBIF HEXO HRVSF IIPR MJ MJUS MMNFF MSOS SAM SNDL SPRWF SPY TCNNF THCX TLLTF VFF VREOF YOLO ZYNE CSE:TRUL CSE:HARV TSX:HEXO TSX:VFF TSX:AH CSE:ACRG TSX:CWEB CSE:MMEN CSE:GTII TSX:ACB TSX:FIRE CSE:VREO CSE:CCHW CSE:TILT
21117443,TSLA
21105670,BNGO
21107803,
21074930,TSLA
21069192,DIA ENPH HBI HPQ LB OXY PLTR PYPL QQQ SPY TWTR
21042791,
21042985,AMZN AZN CSCO GOOGL HEINY JNJ MRK NVS PEP PFE PG STZ WMT YUM
21029684,
20973265,TTWO
20972916,
20969269,DHC GLG REDU
20940003,UBER
20870841,AFRM SHOP
20866149,WVVI
20806183,GS JPM MSTR SQ TSLA
20793882,MMNFF CSE:MMEN
20797407,AM
20752430,AAL AAPL AMC AMZN DAL GME JNJ MARA MRNA NCLH NSTB PFE RCL RIOT SNDL TSLA UAL ZOM
20743075,AMZN FB GSS NFLX
20742090,NIO NKLA TSLA
20731157,ABEO FBIO SYBX
20719965,
20694493,APHA GWPH HEXO MJ TAP TLRY VFF YCBD ZYNE
20700111,PYPL
20690083,NVDA TSLA
20685635,IIPR
20676224,
20674310,
20644687,CSE:SILO
20634261,COIN
20592271,AAPL SSNLF
20565574,AHAC AZO COLD GDX LPX MOGO PEP PGNY PLNHF STIC WKEY
20555789,CMCSA WWE
21916447,BRPHF COIN FPAC
21905211,ETHE GBTC
21892684,
21879879,BABA
21879308,SPY TSLA
21877064,SGH
21860395,RKT
21862026,CLOV
21830609,ENPH
12591805,ACB AMRS APDN ARNA CGC CRBP CRON EAST EGOV GNLN GRWG GWPH HEXO HUGE IIPR JVA KERN MAPS MBII MO NBEV NEPT NETE NTEC OGI PMD SMG SNDL SSPK TAP TLRY VFF XXII YCBD ZYNE APHA CTST CARA PYX TRPX FSDDF ABBV TSX:CRON
21815448,SPY
21807951,BBBY MU PTON
21792026,LOWLF CSE:LOWL
21792737,MU
21790208,BA EADSY UAL
21787259,AMZN BBW FIVE KSS PLCE
21782630,
21751441,AAPL AMZN CMCSA DIS FB FOX PYPL TSLA TWTR
21750134,NNDM
21749621,BNTX MRNA PFE
21747270,TSLA
21737652,AMC CHWY CLOV GME PSFE SPCE
21728276,NKE
21726102,ENPH
21723778,TWO
21718639,
21707624,SQ
21706126,ATVI EA TTWO
21688109,AMC BABA CLOV F FUBO GME MOXC NIO ORPH OSTK PLTR TRCH TSLA WISH
21688112,TGT
21682613,MSFT PLUG PTON
21648337,BTCM
21645830,AAPL ADBE AMZN BB BKR CCL DRI FDX KBH MSFT NKE NVDA RAD XOM
21598884,
21625500,ADBE
21627593,DOCU
21616443,ADBE BKYI CPSH CSCW CSIQ GTT INPX NNDM OUST SSNT UTME VISL
21607833,
21591308,ORCL
21583677,AMZN
21573049,
21531458,MARA RIOT TSLA
21528416,NOVN
21526644,BIIB SNOW TLRY OCGN
21513980,
21500621,AMC ANGI BHAT CURI IPDN ISIG IZEA JFU NCTY TRKA WWE
21500618,API CLRO JG MICT MTLS PLAN SONM SPI SRAX TTD UIS VHC
21469894,BIIB DAL TGT
21427027,WINT
21418348,BIDU DIA DLTR INTU NVDA QQQ SPY TSLA TWTR UAL
21398407,BSQR BTBT GTT JKS KOPN MOSY NOK NXTD SMAR SPI SPLK VERB
21346008,AMC AMD COST CRM DIA DLTR EBAY FOX NVDA QQQ SPY
21339586,ICLN XLE
21315712,
21322336,
21323198,ELY
12591805,ACB AMRS APDN ARNA CGC CRBP CRON EAST EGOV GNLN GRWG GWPH HEXO HUGE IIPR JVA KERN MBII MO NBEV NEPT NETE NTEC OGI PMD SMG SNDL TAP TLRY VFF XXII YCBD ZYNE APHA CTST CARA PYX TRPX FSDDF ABBV TSX:CRON
21319678,
21311511,ARKQ ARKX DDD GH MASS PRNT SPFR SYRS TSLA
21305971,AMC AMGN BIIB CMCSA DIA FUBO NTES QQQ SPY TSLA WBA
21305014,FUBO
21299626,AZN BNTX GSK JNJ MRNA NVAX OCGN PFE
21298331,PYPL
21278600,
21284534,AMZN
21238520,
21236526,BA
21224084,POSH SNAP
21214807,CIDM CTRM SNDL
21185783,NUGT
21153687,MJ
21155023,
21134075,
21134384,SAVE
21128326,CGC SAM
21114512,AMC BIDU CTRM JD MAR PAYX QCOM TSLA
21106326,FNKO TGT WMT
21084748,AEI SRG WPG
21092448,GNLN NXGWF SBVRF TSX:SVX CSE:NGW CSE:GAGE
21046011,CMCSA DIS NFLX WWE
21035091,
21036759,
21027612,TSLA
20923964,
20873927,IRTC METX QDEL SPLK
20798047,SPY
20790230,CRBN KRBN SMOG
20793857,DFS
20729971,
20730645,
20726145,PEP
20714408,
20700305,
20701669,TNXP
20673663,
20662842,
20656866,HIMS
20626257,COIN
20581587,
20564259,AGFY ALEAF CGC CNBS CNTMF CRON CURLF GTBIF IMCC KERN KSHB MJ MRCQF MSOS OGI PLNHF SBVRF SLGWF SPRWF SPY TCNNF THCX VRNOF YOLO CSE:CURA TSX:WEED TSX:FIRE CSE:TRUL CSE:VRNO CSE:SLNG CSE:IMCC TSX:OGI CSE:TIUM CSE:GTII TSXV:CANB TSX:AH TSX:SVX
21921024,SNOW
21899707,PYPL
21896262,AAPL
21885651,
21883814,CRON
21875857,BA SPY
21868883,
21778530,
21833521,AAPL AMC BA DIA DIDI IBM MSFT QQQ SPY V WBA
21791936,MU
21785772,AAPL
21787100,TLRY TSX:APHA APHA
21770862,CVNA SFT VRM
21770579,COIN
21759373,COIN
21763531,DAL
21754404,AEHL BCC BE BEST BWEN EH MLHR PIXY PXS SBLK SGBX SPCE
21749467,RIDE TSLA
21749357,BBBY BBW CNTY FAT GRWG JMIA NIO PBPB RRR STON TEN WKHS
21722531,WISH
21718667,
21710425,SHAK
21707887,SILFF CSE:SILO
21701516,BBBY
21690124,
21668105,TWLO
21663837,SPLK
21662390,EBAY NVDA
21653182,AXP BA CSCO DIA MSTR QQQ SPY
21638805,
21627777,CVSI CWBHF JUSHF MMNFF YCBD YOLO
21612810,TRCH
21609422,CAT CMI GM
21591381,X
21591259,KMI
21590908,AFRM
21577451,ALTO AMTX CLNE LBRT RCON SWN TRCH WTI
21574278,ALF
21570582,PYPL SUPV
21553254,AAPL QCOM
21553591,DKNG
21542084,LVS WYNN
21530707,SPG
21529618,ARCC
21524382,CHWY GME
21505785,AMZN
21493107,MARA
21487974,
21477832,LOTZ
21476838,WKHS
21449176,COIN
21433673,AMC AMZN SND SNDL
21428913,MDB
21405860,CCL
21403339,AAPL
21398408,ADMP CATB GLSI HIMS HOTH KZR LOGC NVOS OCGN PULM SYNH TLRY
21390217,COIN
21373336,SLS
21376905,ADBE AMGN BIDU DIA DLTR F JD JNJ QQQ ROST SPY
21373810,AMZN CCIV F
21296265,PIRS
21281497,COIN
21283757,MRNA
21281213,PIRS
21250199,ETHE GBTC TSLA
21220259,MOSY
21199032,GTH RXDX WRLD
21194506,
21129644,
21127057,SAVE
21103047,
21018990,BA CLSK CRM DIA DIS DKNG IBM NKE QQQ SPY VZ
21013691,CGC CRON TLRY
20958471,
20947140,CVS REED
20942707,APHA TLRY
20915127,MELI
20817618,APHA CRON TLRY CURLF
20889186,HAS
20798902,CRSP
20798498,PENN
20765055,
20760548,TSLA
20750377,APHA OGI TSX:OGI TSX:APHA
20737290,CGC FFLWF GRWG HITIF JUSHF RWBYF SNDL UGRO
20727600,NFLX ROKU
20705750,FSR GOEV LAZR RIDE VLDR
20688497,MJNA
20686895,NEPT TGT TSX:NEPT
20669133,BABA CLNY CMLF EXPE GMBL GOOGL MAT PLD SLV SQ XLNX Z
20639058,PLTR PYPL SPCE
20632928,ABTX BYFC COIN EBMT INBK JPM WFC
20643445,WWE
20626288,COIN VYGVF
20629064,AAPL DIA DIS GS INTC MSFT NIO QQQ SPY TLRY TRV TSLA
20587116,UBER
20579561,CMG
20561247,
20558715,CMCSA WWE
20552166,BTCNX
21879687,DIDI TSLA
21864310,AAPL AMZN CAT CRM DIA DIS DOW NKE QQQ SPY
21861904,WISH
21859677,TSLA
21829083,
21828960,DIDI LYFT UBER
21828932,WBA
21827637,COIN
21823559,HITI INLB PLNHF TSXV:HITI CSE:PLTH
21811332,RDS-A RDS-B XOM
21773749,
21773061,CPNG
21771501,KDP KO PEP
21752142,AAL BA
21747056,COIN
21722413,
21710805,TTD
21707215,ATVI
21707153,AAPL
21664557,AAPL TSM
21669306,DASH
21657844,
21650701,FUBO
21649988,DVN
21620096,ARKQ BLDE GLEO PRNT SPFR TAK
21610614,C
21592520,WWE
21591750,XOM
21581373,ARKF ARKK ARKW DKNG EADSY PATH TAK
21551120,CRON TSX:CRON
21539361,OKTA
21506661,AMC GME MC
21530256,PLAY
21522514,
21527723,PLAY
21511243,AABB
21488769,BRK-A BRK-B
21478199,SFIX
21448674,AAPL
21433833,NCTY
21407018,TTWO
21394779,AMC MUDS
21388224,DKNG FB XELA
21373233,BA
21339673,AMC BYND TWTR
21323843,BA
21312005,NVDA
21303327,BB KOSS
21300281,SPY
21294311,PDD ZS
21282846,FTXL MU NVQ PSI
21281941,PLTR
21268543,
21262896,RBLX
21263172,DG
21217659,AMZN CMCSA DISCA T VIAC
21210253,STX TSLA WDC
21196757,BIIB ESALY
21195680,WFC
21182851,SPG
21160123,FUJIY HPQ IBM XRX
21182070,HD
21176337,AMC EXPR GME TYME
21140351,AAPL BA BABA COIN DIS FSR INTC MSFT NKE UBER
21126509,
21090051,CGC
21090883,AMZN PRXTF CSE:PULL
21086287,MGM MGP
21064042,
21068043,ELY
21062334,DIA NKE
21044210,
21019602,TSLA TWTR
21008232,BTC C
20968672,AGFAF CBWTF CURLF ORCL SPTN TLRY CSE:XTRX CSE:AGRA
20968939,PLNHF CSE:PLTH
20966158,
20965118,COP XOM
20938355,BA KR MCD ON
20930492,AMC BRK-A BRK-B COST GME GPS WMT
20920524,ETHE GBTC LTCN
20915015,XOM
20841162,AHT
20800073,COMP
20794623,APHA TSX:APHA
20783357,DKNG PDYPY SEAH
20716722,MSFT TSLA
20731711,
20725348,MINE
20704620,
20712873,TSLA
20707282,BAC FSR
20705072,CMC NUE RS STLD X
20696419,EMR HON JPM NKLA QS RIDE TSLA WFC ZM
20664768,ABML SB UEC
20660213,TRSSF CSE:TER
20605363,KSHB GNLN
20621920,
20618215,COIN
20613838,COIN TSLA
21882660,ABBV BMY
21864632,AAPL
21853771,WB
21827656,MS
21828518,DASH DIDI LYFT UBER
21826284,TSLA
21827196,DASH FB FUV
21810555,
21814966,VRTX
21814816,MU
21794946,CLXPF CMPS ENVB FTRPF MCURF MNMD MSSTF MYCOF PHRRF PSYBF
21796970,CCIV
21792740,OXY
21779723,ALT CLOV SOFI
21773017,CLSK MARA RIOT
21770871,QRVO SWKS
21758736,BA
21755167,ACB ARNA CBWTF CNPOF CNTMF CRBP CWBHF ELLXF GNLN GTBIF INLB IVITF KHRNF KSHB LMLLF MBII MMNFF NDVAF SOL TBPMF TGODF TLRY UGRO VIVO ZYNE MXC XXII
21753684,BIIB DIA FB INTC MAR NVDA QQQ REGN SPY TSLA AMC GME
21745713,GRAMF
21723017,
21717076,AFIN GNL OHI
21726154,FDX
21723783,MAIN
21708437,CMCSA DISCA ROKU VIAC
21707464,OKE
21704921,ARKK SQ
21697943,AAPL
21687006,PSTH
21685173,
21654264,BEST CAAP CCNC CLWT COMS EZGO GLBS KTOS NKLA NL NNBR
21599018,
21629028,F GM TSLA
21629432,AMZN QQQ
21627542,BIIB
21613955,TSLA
21607897,CRON
21589990,CLF CMC NUE RS SLX STLD X
21591296,NUE
21537561,
21534586,BIDU BIIB DLTR HLT MRNA NIO NVDA REGN ROST QQQ DIA SPY
21534306,CURR
21518706,AAPL CAT DIA GS INTC MCD MSFT NIO QQQ SPY TSLA
21515221,MDLY
21514207,ORPH
21513914,MEDS
21511452,WMT
21496156,FSR HNHPF MGA RIDE
21499457,CPB DISH FDX FOX INO REGN TWTR SPY QQQ DIA
21494205,BBBY
21431992,AMC GME
21426734,AAPL
21409841,
21409809,BE
21376946,AI RDS
21370136,CGC TSX:WEED
21370214,RBLX
21342814,
21323568,BYND
21291571,VYGVF
21280006,ADBE
21236927,AMAT
21239323,MS
21224005,SNAP
21217498,BTC CLSK ETH JO
21195911,BBKCF BIGG CAN MSTR
21182549,TBLT
21179351,DASH
21159396,CMCSA DIS DISCA DISCB DISCK NFLX T VIAC
21159947,TSLA
21154033,KOS TUWLF
21131502,
21103483,
21108951,KKR RYDAF
21078377,MSTR
21060624,C MTB PNC
21017633,J LTTSF CSE:J
21009414,
20993457,
20968637,VYGVF
20967340,TSX:GLXY
20936305,ALXN AZN BNTX LLY PFE
20897506,CANQF CCHWF CNBS CRON FFLWF GTBIF HBORF HCANF IMCC MJ MMNFF MO MSOS NXTTF OGI PM RWBYF SNDL SPY THCX TLRY TPB TRUFF VLNCF YOLO CSE:GTII CSE:MMEN ACRGF CSE:RWB CSE:CCHW TSX:VLNS CSE:IMCC CSE:TRIP CSE:HBOR TSX:FAF TSXV:N CSE:GAGE
20850202,AAPL
20820236,
20810680,BB CAN EXPR
20790475,
20776144,AUSAF CANN CGC CNBS GRWG IIPR JUSHF MJ MJNA MSOS OWPC PLNHF SPY THCX TPB TRSSF VRNOF YOLO CSE:PLTH CRLBF CSE:VRNO CSE:JUSH CSE:TER TSX:WEED CSE:SILO
20774543,ATVI FRX FUBO IBM MGNI PCT PSFE STPK UBER VIAC YETI
20773088,AMAT AVGO NVDA ON XLNX
20763490,AAPL AMZN COIN FB GOOG GOOGL MSFT NFLX TSLA
20733159,CMPS MMEDF
20728323,
20704997,FSR FUTU
20689625,
20631209,GMBL
20606248,UBER
20580918,UBER
20557845,EBAY MUDS
20555750,CURLF GTBIF JMP NBCO UGRO XXII YCBD CSE:GTII CSE:CURA CSE:MEDI CSE:XCX CGC
21915360,MO
21902686,ARPO
21898314,BABA BIDU DIDI PDD
21889074,
21876453,NEGG
21862582,UBX
21857389,APA COP LEVI OXY
21826482,ENPH LLY WBA
21819702,
21819846,ARNA AUSAF CNGGF CNVCF EHC EPWCF GGTTF GNLN GRWG HERTF KSHB LQSIF MMNFF NEPT NINE NWVCF SNDL TBPMF TGODF XXII
21812805,BA
21792535,CVM
21792767,RBLX
21747098,MNMD
21749355,APLT ATOS AVXL BEAM EXEL GBT GRAY ITRM NTLA OSMT RSLS TRVN
21728944,AMZN SPCE
21707695,YETI
21707468,OKTA
21693263,LMT MCFE TWTR XRX
21692399,CMCSA DIA DPZ EA INTC MU NNDM NVDA PLUG QQQ SPY TSLA
21684281,CVNA MCD TGT
21680504,GS JPM
21662364,
21649927,COP
21637643,AMZN
21635080,
21625038,SPY XLF
21591232,FDX
21591177,CCL
21587475,PYPL
21573534,BA
21561323,DIS
21555370,CRSR
21546530,
21534552,
21536496,CLXPF FTRPF MNMD NVMDF TRUFF TSX:FTRP
21535584,CNTY COE EXPR FUV GME IMBI MCFT MKD MOXC NEW SYPR VNCE
21511916,COIN
21514169,BIIB
